election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
camera_1994,1994,,870,Cornaredo,Milano,Lombardia,015087,historical,observed,92.91,15650.0,14540.0,14012.0,14540.0,Forza Italia,42.62831464397022,Forza Italia,31.269737727663365,11.358576916306856,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1530,Nerviano,Milano,Lombardia,015154,historical,observed,93.18,13228.0,12326.0,11843.0,12326.0,Lega,48.24259131633356,Forza Italia,47.12500232831039,1.1175889880231722,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1690,Pero,Milano,Lombardia,015170,historical,observed,92.49,8753.0,8096.0,7663.0,8096.0,Forza Italia,44.6611710979527,Lega,37.61755485893417,7.043616239018533,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1750,Pogliano Milanese,Milano,Lombardia,015176,historical,observed,94.27,6250.0,5892.0,5669.0,5892.0,Lega,50.53792258509131,P.POPOLARE ITALIANO,31.7776331406256,18.76028944446571,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1780,Pregnana Milanese,Milano,Lombardia,015179,historical,observed,94.24,4845.0,4566.0,4418.0,4566.0,Forza Italia,60.38857790072096,Forza Italia,50.36374725011436,10.024830650606603,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1810,Rho,Milano,Lombardia,015182,historical,observed,91.42,43663.0,39917.0,39763.0,39917.0,Lega,52.16897157256844,Forza Italia,49.11336038046086,3.055611192107577,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,2100,Settimo Milanese,Milano,Lombardia,015211,historical,observed,94.67,12482.0,11817.0,11463.0,11817.0,Forza Italia,18.213353226408056,Lega,14.259604625139874,3.953748601268183,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,2280,Vanzago,Milano,Lombardia,015229,historical,observed,93.15,4776.0,4449.0,4315.0,4449.0,Lega,12.960082944530846,Forza Italia,9.735614307931572,3.2244686365992745,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,90,Arese,Milano,Lombardia,015009,historical,observed,93.39,14951.0,13963.0,13636.0,13963.0,Lega,37.5809212473777,Forza Italia,34.04162215729932,3.53929909007838,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,270,Bollate,Milano,Lombardia,015027,historical,observed,92.57,36510.0,33799.0,32460.0,33799.0,Forza Italia,49.85005420204306,P.POPOLARE ITALIANO,37.980993677747094,11.869060524295968,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1040,Garbagnate Milanese,Milano,Lombardia,015105,historical,observed,91.25,22133.0,20196.0,19464.0,20196.0,Forza Italia,49.62918046550679,Forza Italia,35.26283875180745,14.366341713699342,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1150,Lainate,Milano,Lombardia,015116,historical,observed,93.19,17749.0,16540.0,15914.0,16540.0,Forza Italia,38.58276274318009,Lega,37.31478462485961,1.2679781183204781,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1560,Novate Milanese,Milano,Lombardia,015157,historical,observed,92.83,16960.0,15744.0,15342.0,15744.0,Lega,57.84916793613451,Forza Italia,40.49441755529416,17.35475038084035,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,130,Barlassina,Monza e Brianza,Lombardia,108005,historical,observed,93.32,4910.0,4582.0,4415.0,4582.0,Lega,44.835972745669565,Forza Italia,42.70092642444721,2.1350463212223545,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,690,Ceriano Laghetto,Monza e Brianza,Lombardia,108018,historical,observed,92.5,4134.0,3824.0,3710.0,3824.0,Lega,64.06821144909337,Forza Italia,43.19205266231014,20.87615878678323,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,760,Cesate,Milano,Lombardia,015076,historical,observed,92.81,9211.0,8549.0,8187.0,8549.0,Lega,49.59970123474079,Forza Italia,26.036925518754522,23.56277571598627,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,800,Cogliate,Monza e Brianza,Lombardia,108020,historical,observed,92.73,5664.0,5252.0,5056.0,5252.0,Lega,49.4610610797443,Lega,48.644486958144746,0.816574121599551,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1160,Lazzate,Monza e Brianza,Lombardia,108025,historical,observed,93.17,4803.0,4475.0,4251.0,4475.0,Lega,65.03273976478998,Forza Italia,37.7289177261377,27.303822038652278,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1180,Lentate Sul Seveso,Monza e Brianza,Lombardia,108054,historical,observed,92.86,11821.0,10977.0,10495.0,10977.0,Lega,59.84911092746128,Forza Italia,39.18850470528645,20.660606222174835,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1200,Limbiate,Monza e Brianza,Lombardia,108027,historical,observed,91.88,26237.0,24107.0,22981.0,24107.0,Lega,16.795649833899375,Forza Italia,13.130300836998682,3.6653489969006934,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
camera_1994,1994,,1370,Meda,Monza e Brianza,Lombardia,108030,historical,observed,93.48,17228.0,16105.0,15635.0,16105.0,Lega,38.017144986954904,Forza Italia,25.3447633246366,12.672381662318305,centro-destra,turnout_from_clean|counts_corrected_from_turnout|party_rows_checked,clean_ingest_party_results_checked
