election_key,election_year,election_date,municipality_id,municipality_name,province,region,geometry_id,territorial_mode,territorial_status,turnout_pct,electors,voters,valid_votes,total_votes,first_party_std,first_party_share,second_party_std,second_party_share,first_second_margin,dominant_block,comparability_note,completeness_flag
camera_2001,2001,2001-05-13,015146,Milano,Milano,Lombardia,015146,historical,observed_opendata_zip,,,,864117,864117,Forza Italia,3.476381091912322,Forza Italia,3.3282530027762443,0.1481280891360779,centro-destra,official_eligendo_opendata_zip|segment_aggregated_to_base_municipality|province_inferred_from_reference|official_turnout_counts_anomalous_nullified|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018086,Marcignago,Pavia,Lombardia,018086,historical,observed_opendata_zip,91.11675126903553,1576.0,1436.0,1313,1436,Forza Italia,34.72962680883473,Democratici Sinistra,18.43107387661843,16.2985529322163,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018106,Ottobiano,Pavia,Lombardia,018106,historical,observed_opendata_zip,79.2022792022792,1053.0,834.0,764,834,Forza Italia,39.79057591623037,Democratici Sinistra,14.136125654450263,25.654450261780106,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018109,Parona,Pavia,Lombardia,018109,historical,observed_opendata_zip,88.08180535966149,1418.0,1249.0,1115,1249,Forza Italia,38.56502242152467,Democratici Sinistra,13.452914798206278,25.112107623318387,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018127,Rognano,Pavia,Lombardia,018127,historical,observed_opendata_zip,85.62874251497006,167.0,143.0,138,143,Forza Italia,47.10144927536232,Alleanza Nazionale,16.666666666666664,30.434782608695656,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018147,Scaldasole,Pavia,Lombardia,018147,historical,observed_opendata_zip,87.53246753246754,770.0,674.0,617,674,Forza Italia,42.13938411669368,Democratici Sinistra,18.152350081037277,23.9870340356564,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018159,Torre d'Isola,Pavia,Lombardia,018159,historical,observed_opendata_zip,91.85645272601795,1449.0,1331.0,1249,1331,Forza Italia,34.747798238590875,Democratici Sinistra,17.69415532425941,17.053642914331466,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018163,Trivolzio,Pavia,Lombardia,018163,historical,observed_opendata_zip,93.52030947775629,1034.0,967.0,879,967,Forza Italia,38.111490329920365,Democratici Sinistra,19.226393629124004,18.88509670079636,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018164,Tromello,Pavia,Lombardia,018164,historical,observed_opendata_zip,84.96686431810254,2867.0,2436.0,2228,2436,Forza Italia,39.721723518850986,Democratici Sinistra,15.170556552962298,24.55116696588869,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018165,Trovo,Pavia,Lombardia,018165,historical,observed_opendata_zip,90.34608378870675,549.0,496.0,463,496,Forza Italia,40.8207343412527,La Margherita,10.799136069114471,30.02159827213823,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
camera_2001,2001,2001-05-13,018167,Valeggio,Pavia,Lombardia,018167,historical,observed_opendata_zip,82.52427184466019,206.0,170.0,146,170,Forza Italia,39.726027397260275,Lega,12.32876712328767,27.397260273972606,centro-destra,official_eligendo_opendata_zip|province_inferred_from_reference|party_rows_checked,clean_ingest_party_results_checked
