election_key,election_year,election_date,municipality_id,municipality_name,province,region,party_raw,party_std,party_family,bloc,votes,vote_share,rank,territorial_mode,territorial_status,geometry_id,comparability_note
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Msi,MSI,destra nazionale,destra,2,0.31695721077654515,8.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001009,Andezeno,Torino,Piemonte,Mov.Naz.Dem.Soc.,Mov.Naz.Dem.Soc.,altro,altro,1,0.15847860538827258,9.0,harmonized,projected_to_2021_geometry,001009,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,Dc,DC,cattolico-popolare,centro,326,46.04519774011299,1.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,Unita' Socialista,PSI,sinistra socialista,centro-sinistra,182,25.70621468926554,2.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,Fr.Democr.Popolare,Fr.Democr.Popolare,sinistra storica,sinistra,87,12.288135593220339,3.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,P.Contadini d'Italia,P.Contadini d'Italia,agrario,centro,55,7.768361581920905,4.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed|party_taxonomy_exact
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,P.Naz.Mon.All.D.Lav.,P.Naz.Mon.All.D.Lav.,monarchico,destra,33,4.661016949152542,5.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,Blocco Nazionale,Blocco Nazionale,liberale-conservatore,centro-destra,9,1.2711864406779663,6.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,Partito Cristiano Sociale,Partito Cristiano Sociale,cattolico-popolare,centro-sinistra,5,0.7062146892655368,7.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,Msi,MSI,destra nazionale,destra,4,0.5649717514124294,8.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
camera_1948,1948,1948-04-18,001010,Andrate,Torino,Piemonte,P.Demolaburista It.,P.Demolaburista It.,altro,altro,3,0.423728813559322,9.0,harmonized,projected_to_2021_geometry,001010,official_eligendo_opendata_zip|situas_lineage_projection_2021|share_recomputed
